ticker,company_name,sector,year,cik,accession_number,filing_date,filing_url,scrape_status,missing_reason,doc_size_bytes,total_word_count,esg_section_word_count,has_explicit_esg_section,climate_mention_count,diversity_mention_count,governance_mention_count,esg_keyword_density,net_zero_target_year,pct_women_board,has_quantitative_targets,esg_themes,climate_commitment,dei_disclosure_quality,changed_from_prior,change_confidence,change_summary,register,analyst_notes,ngram_similarity,analysis_method,theme_climate_risk,theme_climate_opportunity,theme_emissions_targets,theme_board_diversity,theme_workforce_dei,theme_human_capital,theme_esg_oversight,theme_stakeholder_engagement,theme_exec_comp_linkage,theme_supply_chain,theme_political_lobbying,theme_risk_disclosure
JPM,JPMorgan Chase & Co.,Financials,2018,19617,0000019617-18-000077,2018-04-05,https://www.sec.gov/Archives/edgar/data/19617/000001961718000077/jpmc2018definitiveproxy.htm,OK,,3017088,62728,935,True,0,3,0,3.21,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"2018 filing adds explicit ESG content including board diversity metric (50% women on Operating Committee) and formal ESG oversight structure, whereas 2017 filing contained no substantive ESG disclosures.",COMPLIANCE,"JPMorgan significantly expanded ESG disclosure in 2018, introducing quantitative diversity metrics and formal board ESG oversight. However, the disclosure remains limited to governance structures rather than substantive environmental or climate commitments, representing early-stage ESG adoption for a major financial institution.",0.0811,llm,0,0,0,1,0,0,1,1,0,0,0,0
JPM,JPMorgan Chase & Co.,Financials,2019,19617,0001193125-19-098338,2019-04-05,https://www.sec.gov/Archives/edgar/data/19617/000119312519098338/d695908ddef14a.htm,OK,,1879843,49806,53,True,0,0,0,0.0,,20.0,False,ESG_OVERSIGHT|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,Significant shift from 2018's detailed financial performance focus and specific diversity metric (50% women on Operating Committee) to 2019's high-level ESG framework language without quantitative commitments.,COMPLIANCE,JPM's transition from highlighting specific diversity achievements to generic ESG oversight language indicates potential strategic repositioning or reduced transparency in ESG metrics reporting.,0.0566,llm,0,0,0,0,0,0,1,1,0,0,0,0
JPM,JPMorgan Chase & Co.,Financials,2020,19617,0001193125-20-098865,2020-04-06,https://www.sec.gov/Archives/edgar/data/19617/000119312520098865/d822689ddef14a.htm,OK,,1887710,54533,1284,True,4,13,0,13.24,,,False,CLIMATE_RISK|ESG_OVERSIGHT|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,LOW,False,HIGH,"ESG content remains largely unchanged, with both years showing similar shareholder proposals for climate risk reporting and gender/racial pay equity without substantial management disclosure.",COMPLIANCE,"The 2020 text reveals shareholder pressure through formal proposals on climate risk reporting and gender/racial pay equity, which management recommends voting against. Despite prior year ESG stakeholder engagement references, current disclosure lacks substantive climate commitments or DEI metrics, suggesting reactive rather than proactive ESG positioning.",0.0407,llm,1,0,0,0,1,0,1,1,0,0,0,0
JPM,JPMorgan Chase & Co.,Financials,2021,19617,0000019617-21-000275,2021-04-07,https://www.sec.gov/Archives/edgar/data/19617/000001961721000275/a2021proxystatement.htm,OK,,2702559,67576,685,True,1,0,0,1.46,,,False,BOARD_DIVERSITY|CLIMATE_OPPORTUNITY,align certain financing activities with the goals of the Paris Agreement,LOW,True,HIGH,"2021 text adds specific climate commitments including Paris Agreement alignment and $220 billion in UN SDG financing, plus mentions new female director addition.",ASPIRATIONAL,"JPM significantly enhanced climate disclosure with concrete financing commitments ($220B UN SDG, $1B green bond, Paris alignment) compared to minimal prior ESG content. Board diversity improved with addition of female CEO Phebe Novakovic, though lacks quantitative diversity metrics or comprehensive DEI strategy.",0.3295,llm,0,1,0,1,0,0,0,0,0,0,0,0
JPM,JPMorgan Chase & Co.,Financials,2022,19617,0000019617-22-000303,2022-04-04,https://www.sec.gov/Archives/edgar/data/19617/000001961722000303/a2022proxystatement.htm,OK,,2767419,62946,1026,True,3,2,0,4.87,2050,,False,CLIMATE_OPPORTUNITY|ESG_OVERSIGHT|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,"ten-year target to finance and facilitate $1 trillion for climate action, as part of a $2.5 trillion target for sustainable development",MEDIUM,True,HIGH,"2022 adds formal Sustainable Business Practices tenet to strategic framework and quantifies specific commitments ($1T climate, $30B racial equity) versus 2021's broader sustainability mentions.",FORMAL,"JPM elevated ESG to strategic framework level in 2022 with concrete financial targets, particularly notable given their systematic integration of sustainability into business decisions. The $18B deployment against racial equity goals demonstrates measurable progress on DEI commitments beyond typical disclosure language.",0.5597,llm,0,1,0,0,1,0,1,1,0,0,0,0
JPM,JPMorgan Chase & Co.,Financials,2023,19617,0000019617-23-000281,2023-04-04,https://www.sec.gov/Archives/edgar/data/19617/000001961723000281/jpm-20230403.htm,OK,,3221456,69761,1080,True,16,8,0,22.22,2050,,False,CLIMATE_OPPORTUNITY|EMISSIONS_TARGETS|ESG_OVERSIGHT|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,"2030 emissions intensity reduction targets for three new sectors – Iron & Steel, Cement and Aviation",HIGH,True,HIGH,"2023 shows significantly enhanced disclosure with specific quantitative progress on racial equity commitment ($29B of $30B target) and new sector-specific climate targets, compared to 2022's broader sustainable development goals.",TECHNICAL,"JPM demonstrates mature ESG integration with independent third-party attestation of racial equity progress and launch of Carbon Assessment Framework for transaction-level climate decision-making. The addition of sector-specific emissions intensity targets (Iron & Steel, Cement, Aviation) beyond original Oil & Gas focus shows systematic expansion of climate risk management across high-carbon sectors.",0.4725,llm,0,1,1,0,1,0,1,1,0,0,0,0
JPM,JPMorgan Chase & Co.,Financials,2024,19617,0000019617-24-000273,2024-04-08,https://www.sec.gov/Archives/edgar/data/19617/000001961724000273/jpm-20240406.htm,OK,,3231607,75354,785,True,3,5,0,10.19,2021,,False,CLIMATE_OPPORTUNITY|ESG_OVERSIGHT|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,LOW,True,HIGH,Significant reduction in ESG disclosure - 2024 provides only high-level board oversight statements while 2023 included detailed $30B Racial Equity Commitment progress with specific metrics and quantitative achievements.,ASPIRATIONAL,Notable retreat from detailed ESG reporting with removal of specific racial equity program metrics and quantitative progress reporting. The shift from concrete commitments to aspirational language about AI governance and general DEI principles suggests potential strategic pivot away from detailed ESG accountability.,0.3979,llm,0,1,0,0,1,1,1,1,0,0,0,0
MS,Morgan Stanley,Financials,2016,895421,0001206774-16-005286,2016-04-01,https://www.sec.gov/Archives/edgar/data/895421/000120677416005286/morgan_def14a.htm,OK,,1269682,53680,1182,True,0,7,7,11.84,,20.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE,,LOW,,,No prior year available,COMPLIANCE,"Morgan Stanley mentions sustainability projects as potential compensation criteria but provides no specifics. Board diversity discussion is purely aspirational with no formal policy, metrics, or specific diversity commitments despite acknowledging the importance of diverse perspectives.",,llm,0,0,0,1,0,0,1,0,1,0,0,0
MS,Morgan Stanley,Financials,2017,895421,0001206774-17-001114,2017-04-07,https://www.sec.gov/Archives/edgar/data/895421/000120677417001114/ms3206591-def14a.htm,OK,,1293062,67025,510,True,0,1,0,1.96,,20.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT,,LOW,True,HIGH,"ESG content significantly reduced from 2016 to 2017, with loss of explicit sustainability performance criteria language and board diversity discussion.",FORMAL,"The 2017 text shows a notable retreat from ESG disclosure - the prior year included sustainability as potential performance criteria for executive compensation and board diversity considerations, while 2017 only contains a brief mention of 'sustainability efforts and giving back to communities' without substantive detail or commitments.",0.241,llm,0,0,0,1,0,0,1,0,0,0,0,0
MS,Morgan Stanley,Financials,2018,895421,0001193125-18-109962,2018-04-06,https://www.sec.gov/Archives/edgar/data/895421/000119312518109962/d492849ddef14a.htm,OK,,1534674,41425,629,True,0,0,0,0.0,,20.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,LOW,True,HIGH,"2018 adds explicit mentions of diversity in teams, board composition changes with Elizabeth Corley addition, and introduces formal 'Environmental, Social and Governance Highlights' section structure.",FORMAL,"Notable shift toward more structured ESG presentation with dedicated section heading and explicit diversity language around 'diverse teams to drive fresh ideas.' Board refreshment with female director addition suggests proactive governance evolution, though specific DEI metrics remain absent.",0.397,llm,0,0,0,1,1,1,1,1,0,0,0,0
MS,Morgan Stanley,Financials,2019,895421,0001193125-19-099179,2019-04-05,https://www.sec.gov/Archives/edgar/data/895421/000119312519099179/d637011ddef14a.htm,OK,,1530151,43469,502,True,0,4,0,7.97,,31.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|HUMAN_CAPITAL|WORKFORCE_DEI,,MEDIUM,True,MEDIUM,"Enhanced focus on diversity with specific board composition metrics (women at nearly one-third) and stronger emphasis on belonging/inclusion culture, though sustainability initiatives language was removed.",ASPIRATIONAL,"Notable progression in diversity disclosure with quantitative board composition data and evolution from inclusion to 'belonging' terminology. However, the removal of explicit 'sustainability initiatives and philanthropy programs' language suggests potential de-emphasis of environmental commitments in favor of social governance focus.",0.4668,llm,0,0,0,1,1,1,1,0,1,0,0,0
MS,Morgan Stanley,Financials,2020,895421,0001193125-20-098079,2020-04-03,https://www.sec.gov/Archives/edgar/data/895421/000119312520098079/d815633ddef14a.htm,OK,,1594729,42835,64,True,0,0,0,0.0,,20.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT|WORKFORCE_DEI,,LOW,True,HIGH,"2020 text removes all substantive ESG content, dropping detailed diversity discussions and Board ESG oversight descriptions that were present in 2019.",COMPLIANCE,"The 2020 proxy shows a dramatic retreat from ESG disclosure, moving from substantive content about board diversity metrics and ESG oversight to merely listing topic headers without detail. This represents a significant reduction in transparency that may concern ESG-focused investors.",0.1194,llm,0,0,0,1,1,0,1,0,0,0,0,0
MS,Morgan Stanley,Financials,2021,895421,0001140361-21-011226,2021-04-01,https://www.sec.gov/Archives/edgar/data/895421/000114036121011226/nc10017073x1_def14a.htm,OK,,2609871,51870,174,True,0,0,1,5.75,,20.0,False,ESG_OVERSIGHT|HUMAN_CAPITAL,,LOW,True,HIGH,"Current year shows significantly reduced ESG content, removing dedicated sustainability section and community giving references present in prior year.",FORMAL,"The 2021 text shows a notable retreat from ESG disclosure compared to 2020, removing explicit sustainability sections and community engagement references. Only brief mentions of human capital management goals remain, suggesting possible de-emphasis of ESG themes in executive communications.",0.1764,llm,0,0,0,0,0,1,1,0,0,0,0,0
MS,Morgan Stanley,Financials,2022,895421,0001140361-22-013794,2022-04-08,https://www.sec.gov/Archives/edgar/data/895421/000114036122013794/ny20000909x1_def14a.htm,OK,,1760405,45051,177,True,0,0,2,11.3,2050,20.0,False,ESG_OVERSIGHT|HUMAN_CAPITAL,,LOW,False,HIGH,No material change,FORMAL,"Both years show identical vague references to 'human capital management and environmental and social goals' without any specific commitments, metrics, or strategic detail. The only substantive content relates to routine board succession changes rather than ESG strategy development.",0.641,llm,0,0,0,0,0,1,1,0,0,0,0,0
MS,Morgan Stanley,Financials,2023,895421,0001140361-23-016930,2023-04-06,https://www.sec.gov/Archives/edgar/data/895421/000114036123016930/ny20005681x1_def14a.htm,OK,,2312783,48149,69,True,0,0,1,14.49,2050,20.0,False,HUMAN_CAPITAL,,LOW,True,HIGH,"The 2023 text removed all board transition details including director departures and nominations, focusing only on generic ESG mentions.",FORMAL,"The excerpt shows only a brief, generic reference to 'human capital management and environmental and social goals' without any specific commitments or metrics. The removal of detailed board transition information from 2022 suggests a shift to more streamlined CEO messaging with less governance transparency in this section.",0.3702,llm,0,0,0,0,0,1,0,0,0,0,0,0
MS,Morgan Stanley,Financials,2024,895421,0001140361-24-018302,2024-04-05,https://www.sec.gov/Archives/edgar/data/895421/000114036124018302/ny20020759x1_def14a.htm,OK,,2670514,68884,121,True,2,0,1,24.79,2050,20.0,False,CLIMATE_RISK|ESG_OVERSIGHT|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"2024 shows structured ESG section organization with dedicated topics, while 2023 only contained brief reference to 'human capital management and environmental and social goals' in CEO letter.",COMPLIANCE,"The 2024 filing demonstrates significantly enhanced ESG structuring with dedicated sections for climate change, community development, and human capital management, suggesting elevated governance focus. However, the table of contents format provides no substantive content or commitments, making it impossible to assess actual strategic depth or quantitative targets.",0.1586,llm,1,0,0,0,0,1,1,1,0,0,0,0
SPGI,S&P Global Inc.,Financials,2016,64040,0001193125-16-502293,2016-03-14,https://www.sec.gov/Archives/edgar/data/64040/000119312516502293/d128614ddef14a.htm,OK,,1331054,41342,243,True,0,0,0,0.0,,,False,EXEC_COMP_LINKAGE|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,,LOW,,,No prior year available,TECHNICAL,"The disclosure focuses narrowly on executive compensation mechanics and performance evaluation systems with minimal ESG content. Notable stakeholder responsiveness in adjusting compensation metrics based on feedback, but lacks substantive environmental or diversity commitments typical of comprehensive ESG reporting.",,llm,0,0,0,0,0,1,0,1,1,0,0,0
SPGI,S&P Global Inc.,Financials,2017,64040,0001193125-17-079668,2017-03-13,https://www.sec.gov/Archives/edgar/data/64040/000119312517079668/d329898ddef14a.htm,OK,,1632897,42838,157,True,0,0,0,0.0,,,False,ESG_OVERSIGHT|EXEC_COMP_LINKAGE|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"2017 text removed specific details about performance evaluation systems and bonus formulas, replacing with generic references to succession planning and stakeholder input.",COMPLIANCE,"The 2017 disclosure represents a retreat from the more detailed compensation governance described in 2016. Notable elimination of transparency around goal-setting processes and specific metric changes (EBITA introduction), suggesting less granular ESG-linked compensation reporting.",0.2796,llm,0,0,0,0,0,1,1,1,1,0,0,0
SPGI,S&P Global Inc.,Financials,2018,64040,0001193125-18-086761,2018-03-19,https://www.sec.gov/Archives/edgar/data/64040/000119312518086761/d527984ddef14a.htm,OK,,1299978,42451,1215,True,0,0,0,0.0,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|HUMAN_CAPITAL,,MEDIUM,True,HIGH,"2018 text shifts from executive compensation discussion to detailed board member biographies, highlighting diversity credentials and STEM education advocacy.",FORMAL,"Notable inclusion of Stephanie Hill's recognition for STEM education advancement and diversity leadership, suggesting intentional focus on showcasing board diversity credentials. The detailed biographical approach emphasizes individual qualifications over systematic DEI programs or metrics.",0.1096,llm,0,0,0,1,0,1,1,0,0,0,0,0
SPGI,S&P Global Inc.,Financials,2019,64040,0001144204-19-015713,2019-03-25,https://www.sec.gov/Archives/edgar/data/64040/000114420419015713/tv516024_def14a.htm,OK,,2609341,70718,978,True,0,5,2,7.16,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|HUMAN_CAPITAL,,MEDIUM,False,HIGH,No material change,COMPLIANCE,"Strong governance focus with quantified board diversity metrics (4 women, 2 African-Americans out of 12 nominees) and systematic board refreshment policies. Notable absence of climate-related governance oversight or environmental commitments despite being a major ESG data provider.",0.4143,llm,0,0,0,1,0,1,1,0,0,0,0,0
SPGI,S&P Global Inc.,Financials,2020,64040,0001104659-20-040439,2020-03-30,https://www.sec.gov/Archives/edgar/data/64040/000110465920040439/tm209486-2_def14a.htm,OK,,2292422,49360,1188,True,0,6,2,6.73,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|HUMAN_CAPITAL,,MEDIUM,True,MEDIUM,"Tightened overboarding policy limits from 3/5 boards to 2/4 boards, and increased average board tenure from 6.5 to 7.1 years despite continued refreshment efforts.",COMPLIANCE,"The company demonstrates solid governance fundamentals with specific diversity metrics (4 women, 2 African-Americans on 12-person board) but lacks quantitative targets or programs. Notable governance policy tightening on overboarding suggests enhanced director focus, though increased tenure may indicate slower refreshment pace than intended.",0.7184,llm,0,0,0,1,0,1,1,0,0,0,0,0
SPGI,S&P Global Inc.,Financials,2021,64040,0001104659-21-042776,2021-03-29,https://www.sec.gov/Archives/edgar/data/64040/000110465921042776/tm212525-2_def14a.htm,OK,,2428581,57126,1189,True,0,6,2,6.73,2040,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|HUMAN_CAPITAL,,MEDIUM,True,MEDIUM,"Board refreshment expanded from 5 to 6 new directors since 2016, enhanced skills review process in 2020, and added explicit stakeholder consideration to governance assessment.",COMPLIANCE,"The company demonstrates structured governance improvements with specific board diversity metrics (4 women, 2 African-Americans out of 12 directors) and concrete tenure reduction from 11.3 to 7.4 years. Notable addition of 'other stakeholders' language in 2021 suggests evolving stakeholder capitalism positioning, though climate-related governance oversight remains absent.",0.9103,llm,0,0,0,1,0,1,1,0,0,0,0,0
SPGI,S&P Global Inc.,Financials,2022,64040,0001104659-22-036326,2022-03-22,https://www.sec.gov/Archives/edgar/data/64040/000110465922036326/tm223518-1_def14a.htm,OK,,2744369,53960,1178,True,0,6,3,7.64,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|HUMAN_CAPITAL,,MEDIUM,True,HIGH,"Board expanded from 12 to 14 directors with women representation increasing from 4 to 5, and average tenure reduced from 7.4 to 5.4 years following IHS Markit merger.",COMPLIANCE,"The IHS Markit merger significantly refreshed board composition, adding expertise in environmental and social matters including human capital management. However, the disclosure remains focused on structural governance rather than substantive ESG strategy or performance metrics, with no climate commitments or detailed DEI programs beyond board composition statistics.",0.9021,llm,0,0,0,1,0,1,1,0,0,0,0,0
SPGI,S&P Global Inc.,Financials,2023,64040,0001104659-23-035844,2023-03-23,https://www.sec.gov/Archives/edgar/data/64040/000110465923035844/tm231918-2_def14a.htm,OK,,2801403,58533,1174,True,0,6,3,7.67,2050,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|HUMAN_CAPITAL,,MEDIUM,True,MEDIUM,"Board composition reduced from 14 to 13 director nominees while maintaining same diversity numbers (5 women, 2 African-Americans). Average tenure slightly improved from 5.4 to 5.2 years.",COMPLIANCE,"S&P Global demonstrates solid board governance fundamentals with independent leadership and structured diversity approach, but lacks quantitative diversity targets or climate-related board oversight despite being a financial services company exposed to climate risk through ESG ratings business. The company shows commitment to board refreshment through recent additions but provides limited disclosure on ESG integration into governance processes.",0.9687,llm,0,0,0,1,0,1,1,0,0,0,0,0
SPGI,S&P Global Inc.,Financials,2024,64040,0001104659-24-035901,2024-03-19,https://www.sec.gov/Archives/edgar/data/64040/000110465924035901/tm242732d2_def14a.htm,OK,,2849065,64472,96,True,0,3,0,31.25,2040,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|HUMAN_CAPITAL,,MEDIUM,True,HIGH,"The 2024 text appears to be a table of contents with significantly reduced detail compared to 2023, which provided comprehensive board diversity metrics and governance practices.",COMPLIANCE,"The 2024 filing shows a substantial reduction in ESG disclosure detail - moving from specific board diversity metrics (5 women, 2 African-Americans out of 13 nominees) to basic topic headings. This regression in transparency is notable given the company's previous emphasis on diverse perspectives and comprehensive governance disclosure.",0.0799,llm,0,0,0,1,0,1,1,0,0,0,0,0
WFC,Wells Fargo & Company,Financials,2016,72971,0001193125-16-506771,2016-03-16,https://www.sec.gov/Archives/edgar/data/72971/000119312516506771/d897049ddef14a.htm,OK,,1691503,59956,1138,True,0,8,1,7.91,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|POLITICAL_LOBBYING|RISK_DISCLOSURE|STAKEHOLDER_ENGAGEMENT,,MEDIUM,,,No prior year available,COMPLIANCE,Wells Fargo emphasizes board governance mechanics and risk oversight but lacks climate-related disclosures entirely. DEI disclosure focuses on board diversity as a 'priority' with qualitative commitments but provides no quantitative metrics on current composition or workforce diversity targets.,,llm,0,0,0,1,0,0,1,1,0,0,1,1
WFC,Wells Fargo & Company,Financials,2017,72971,0001193125-17-083591,2017-03-15,https://www.sec.gov/Archives/edgar/data/72971/000119312517083591/d305364ddef14a.htm,OK,,1763374,70907,1181,True,0,4,1,4.23,,,False,ESG_OVERSIGHT|EXEC_COMP_LINKAGE|HUMAN_CAPITAL|RISK_DISCLOSURE|STAKEHOLDER_ENGAGEMENT,,LOW,True,HIGH,"Significant shift from governance-focused disclosure to crisis management, with extensive detail on executive accountability actions and forfeited compensation following retail banking sales practices investigation.",COMPLIANCE,"The 2017 proxy is dominated by crisis response to the retail banking scandal, with detailed executive accountability measures including $86 million in forfeited compensation. This represents a dramatic pivot from standard governance reporting to reputational damage control, with enhanced board oversight structures specifically addressing conduct risk and ethics.",0.4611,llm,0,0,0,0,0,1,1,1,1,0,0,1
WFC,Wells Fargo & Company,Financials,2018,72971,0001193125-18-082312,2018-03-14,https://www.sec.gov/Archives/edgar/data/72971/000119312518082312/d522023ddef14a.htm,OK,,1855152,71779,1166,True,0,3,4,6.0,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|HUMAN_CAPITAL|RISK_DISCLOSURE,,MEDIUM,True,HIGH,"2018 shows significant governance restructuring with new independent Chair, 6 new directors (3 women, 2 ethnically diverse), and enhanced ESG committee oversight including new Corporate Responsibility Committee.",COMPLIANCE,"Wells Fargo underwent major board transformation following 2017 shareholder pressure, adding dedicated ESG oversight through Corporate Responsibility Committee and significantly increasing board diversity. The governance changes appear reactive to the sales practices scandal, with enhanced risk oversight structure but notably absent climate-related disclosures typical for major financial institutions.",0.4452,llm,0,0,0,1,0,1,1,0,1,0,0,1
WFC,Wells Fargo & Company,Financials,2019,72971,0001193125-19-073314,2019-03-13,https://www.sec.gov/Archives/edgar/data/72971/000119312519073314/d699854ddef14a.htm,OK,,2677092,98590,1262,True,0,6,2,6.34,,,False,BOARD_DIVERSITY|ESG_OVERSIGHT|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,,MEDIUM,True,HIGH,"2019 shows enhanced focus on human capital with specific wage increase ($15 minimum hourly wage for 36,000 team members) and expanded discussion of culture transformation, while maintaining board diversity emphasis from 2018.",FORMAL,"Wells Fargo demonstrates concrete human capital investment through the $15 minimum wage initiative affecting 36,000 employees, signaling a shift from governance-focused remediation in 2018 to operational culture transformation in 2019. Notable absence of any climate-related commitments despite being a major financial institution facing increasing ESG scrutiny.",0.3619,llm,0,0,0,1,1,1,1,1,0,0,0,0
WFC,Wells Fargo & Company,Financials,2020,72971,0001193125-20-074921,2020-03-16,https://www.sec.gov/Archives/edgar/data/72971/000119312520074921/d864220ddef14a.htm,OK,,2305862,74081,1108,True,6,6,3,13.54,,,False,BOARD_DIVERSITY|CLIMATE_RISK|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|HUMAN_CAPITAL|WORKFORCE_DEI,,MEDIUM,True,HIGH,"2020 added substantial ESG disclosures including climate change issue brief supporting Paris Agreement, enhanced diversity metrics in board matrix, and strengthened human capital management disclosures with diversity metrics.",COMPLIANCE,"Wells Fargo significantly expanded ESG reporting in 2020, likely responding to regulatory scrutiny following prior scandals. Notable additions include climate positioning supporting Paris Agreement and enhanced diversity disclosures, though specific quantitative targets remain limited. The emphasis on governance improvements and risk management suggests continued remediation efforts.",0.3778,llm,1,0,0,1,1,1,1,0,1,0,0,0
WFC,Wells Fargo & Company,Financials,2021,72971,0001193125-21-082907,2021-03-16,https://www.sec.gov/Archives/edgar/data/72971/000119312521082907/d71313ddef14a.htm,OK,,2258065,74988,1232,True,8,11,1,16.23,,48.0,False,BOARD_DIVERSITY|CLIMATE_RISK|EMISSIONS_TARGETS|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|HUMAN_CAPITAL|STAKEHOLDER_ENGAGEMENT|WORKFORCE_DEI,net-zero greenhouse gas emissions in the Companys financed emissions by 2050,MEDIUM,True,HIGH,"Major advancement from general climate support to specific net-zero financed emissions target by 2050, plus inaugural TCFD reporting and enhanced ESG governance oversight.",FORMAL,"Wells Fargo made a significant strategic pivot in 2021 by establishing a concrete net-zero financed emissions target by 2050 and publishing their first TCFD report, moving beyond the 2020 general climate statements. The company also explicitly linked DEI performance to executive compensation decisions, demonstrating enhanced ESG integration into governance practices.",0.406,llm,1,0,1,1,1,1,1,1,1,0,0,0
WFC,Wells Fargo & Company,Financials,2022,72971,0001193125-22-074612,2022-03-14,https://www.sec.gov/Archives/edgar/data/72971/000119312522074612/d304150ddef14a.htm,OK,,2271693,80576,55,True,0,3,1,72.73,2050,,False,ESG_OVERSIGHT|EXEC_COMP_LINKAGE|HUMAN_CAPITAL|WORKFORCE_DEI,,LOW,True,HIGH,"Significant reduction in ESG content - removed detailed climate commitments including net-zero by 2050 target and TCFD reporting references, shifted from substantive ESG discussion to basic human capital headings.",COMPLIANCE,"The 2022 disclosure represents a notable retreat from ESG commitments, removing the ambitious net-zero 2050 target and detailed climate governance discussion present in 2021. The current text reduces substantive ESG content to mere section headings, suggesting potential strategic deprioritization of ESG topics or regulatory response concerns.",0.0447,llm,0,0,0,0,1,1,1,0,1,0,0,0
WFC,Wells Fargo & Company,Financials,2023,72971,0001193125-23-071373,2023-03-15,https://www.sec.gov/Archives/edgar/data/72971/000119312523071373/d399928ddef14a.htm,OK,,2586352,67854,90,True,0,1,1,22.22,2050,55.0,False,BOARD_DIVERSITY|ESG_OVERSIGHT|EXEC_COMP_LINKAGE|HUMAN_CAPITAL|WORKFORCE_DEI,,LOW,True,HIGH,"2023 filing shows simplified structure with general 'Sustainability, Social, and DE&I' heading versus 2022's more detailed human capital sections including specific COVID-19 support and culture transformation discussions.",COMPLIANCE,"The 2023 filing appears to have consolidated ESG content under broader headings, potentially indicating less granular disclosure. Notable absence of specific workforce metrics, COVID-19 response details, and culture transformation narrative that were present in 2022, suggesting possible streamlining of ESG reporting approach.",0.2592,llm,0,0,0,1,1,1,1,0,1,0,0,0
WFC,Wells Fargo & Company,Financials,2024,72971,0000072971-24-000084,2024-03-18,https://www.sec.gov/Archives/edgar/data/72971/000007297124000084/wfc-20240315.htm,OK,,2945003,74944,1224,True,0,4,0,3.27,2021,,False,ESG_OVERSIGHT|HUMAN_CAPITAL|WORKFORCE_DEI,,LOW,False,HIGH,No material change in ESG disclosure depth; both years show minimal substantive ESG content with only brief mentions of DEI topics.,COMPLIANCE,"The 2024 proxy shows minimal ESG engagement, with only a brief reference to 'diversity, equity, and inclusion' and 'Build high-performing teams' without any quantitative metrics or specific programs. Notable absence of climate-related disclosures despite financial sector's increasing climate risk exposure.",0.0602,llm,0,0,0,0,1,1,1,0,0,0,0,0
ABBV,AbbVie Inc.,Healthcare,2016,1551152,0001047469-16-011386,2016-03-21,https://www.sec.gov/Archives/edgar/data/1551152/000104746916011386/a2227878zdef14a.htm,OK,,1181623,34323,1141,True,3,0,0,2.63,,,False,ESG_OVERSIGHT|POLITICAL_LOBBYING,,LOW,,,No prior year available,COMPLIANCE,"AbbVie demonstrates mature political transparency practices with first-tier CPA-Zicklin Index ranking and comprehensive lobbying disclosures. The company's Public Policy Committee oversight structure and detailed website reporting exceed regulatory minimums, suggesting proactive stakeholder management approach.",,llm,0,0,0,0,0,0,1,0,0,0,1,0
ABBV,AbbVie Inc.,Healthcare,2017,1551152,0001047469-17-001778,2017-03-20,https://www.sec.gov/Archives/edgar/data/1551152/000104746917001778/a2231406zdef14a.htm,OK,,1344494,34806,0,False,0,58,0,1.67,,,False,POLITICAL_LOBBYING,,LOW,True,HIGH,"The 2017 filing completely removes the detailed lobbying disclosure and Board defense of political activities that was present in 2016, eliminating transparency around political spending and oversight.",COMPLIANCE,"The absence of lobbying content in 2017 compared to extensive disclosure in 2016 represents a significant reduction in ESG transparency. The 2016 filing demonstrated robust political activity oversight through the Public Policy Committee and detailed disclosure practices, while 2017 provides no ESG substantive content beyond basic proxy mechanics.",0.0349,llm,0,0,0,0,0,0,0,0,0,0,1,0
